Node_ID,x_int,y_int
7462,178946,56499
7463,207207,365324
7464,210433,41207
7465,68295,27594
7466,182681,279360
7467,8530,298809
7468,106389,192573
7469,236485,328585
7470,136120,223051
7471,215657,106842
7472,186963,153151
7473,142248,234352
7474,22458,242432
7475,183960,107811
7476,121946,208762
7477,233754,85737
7478,57434,358590
7479,229752,59547
7480,237820,14443
7481,5124,137694
7482,116999,419886
7483,70656,246024
7484,35236,249538
7485,210883,259228
7486,199461,273320
7487,38564,186909
7488,245934,349770
7489,161240,325040
7490,136499,52556
7491,83640,214918
7492,81266,393091
7493,122272,73770
7494,114284,204391
7495,160007,326046
7496,68562,324071
7497,85637,293410
7498,183784,-189
7499,149048,389624
7500,208751,423350
7501,143901,427794
7502,46430,398158
7503,120288,144256
7504,132586,265600
7505,181101,180043
7506,235444,245896
7507,35254,173937
7508,145442,335102
7509,219523,36260
7510,26504,358554
7511,238176,257767
7512,143953,21860
7513,110479,16988
7514,32317,77577
7515,11484,145067
7516,106861,423432
7517,67284,247040
7518,152554,263545
7519,72817,332144
7520,167453,157152
7521,143939,126711
7522,192263,254352
7523,173526,79022
7524,99605,92844
7525,25476,232355
7526,168971,214507
7527,236200,356321
7528,219895,179449
7529,29000,417585
7530,18577,202336
7531,221835,239406
7532,178838,45482
7533,24892,309151
7534,185324,51714
7535,122469,243943
7536,188155,174286
7537,140282,185352
7538,192864,33460
7539,182784,340222
7540,58409,275669
7541,25562,165715
7542,144003,287623
7543,202197,416104
7544,93947,118216
7545,229796,299002
7546,185403,301261
7547,181201,257781
7548,82527,185840
7549,178046,150422
7550,164203,230324
7551,9991,213151
7552,11861,8164
7553,195247,121848
7554,199095,294107
7555,108119,362748
7556,52033,265679
7557,75123,332351
7558,222193,169659
7559,91902,419931
7560,64876,258593
7561,5470,63708
7562,97094,281344
7563,233872,200755
7564,84667,213979
7565,207996,75579
7566,129430,149935
7567,70329,306840
7568,105147,54858
7569,192356,79998
7570,129022,219309
7571,2680,39248
7572,103663,106517
7573,120357,277876
7574,222549,265618
7575,94518,93706
7576,151594,387823
7577,103199,299359
7578,196830,203555
7579,165687,179323
7580,140531,141711
7581,34531,271395
7582,33065,359370
7583,208412,168253
7584,222340,403065
7585,179614,120013
7586,16179,187366
7587,151331,350182
7588,228106,336931
7589,72713,332634
7590,140214,166550
7591,86271,270144
7592,115384,379772
7593,241797,387344
7594,137630,365346
7595,59738,17173
7596,227040,335022
7597,182408,158609
7598,84249,430274
7599,122707,70537
7600,72816,24266
7601,217111,15733
7602,151437,74198
7603,39030,139849
7604,158392,195721
7605,159523,266336
7606,70719,378237
7607,66680,16704
7608,175642,240900
7609,107423,255329
7610,205484,163395
7611,78732,138872
7612,13052,143921
7613,142298,329664
7614,92179,416412
7615,157754,34233
7616,210387,207927
7617,112206,191937
7618,111698,339128
7619,107212,282512
7620,106431,382969
7621,141794,392221
7622,24846,182038
7623,122718,424886
7624,79473,204022
7625,79654,167230
7626,204488,269010
7627,105770,270770
7628,189667,325881
7629,208143,71355
7630,148139,363655
7631,37285,192209
7632,62391,408239
7633,200720,277416
7634,58364,97995
7635,65254,297343
7636,4375,114817
7637,217406,410206
7638,127463,355965
7639,236968,141714
7640,49812,43695
7641,43656,200648
7642,40349,343562
7643,196251,23545
7644,135965,297283
7645,148480,31251
7646,93291,291788
7647,48132,47851
7648,30538,280248
7649,207310,254803
7650,45239,382991
7651,78980,154620
7652,90687,100753
7653,76505,103871
7654,55476,99948
7655,36433,145503
7656,98624,234747
7657,36486,54294
7658,209451,400823
7659,94489,381308
7660,194066,366030
7661,99318,238593
7662,81269,136375
7663,246403,333829
7664,95392,323215
7665,219645,226204
7666,13541,27349
7667,200891,267662
7668,46392,103477
7669,226185,415970
7670,137852,253813
7671,219758,345365
7672,122681,379269
7673,204315,317045
7674,61443,338277
7675,147853,45936
7676,228802,15448
7677,83339,233418
7678,57086,62717
7679,135578,359426
7680,83643,125109
7681,144225,391542
7682,63295,224155
7683,69186,247274
7684,236479,35129
7685,73975,186840
7686,180008,302996
7687,161456,135755
7688,110953,74524
7689,225486,99352
7690,16143,89805
7691,98988,144453
7692,119795,265430
7693,203140,333785
7694,220619,147697
7695,37641,137780
7696,29431,207354
7697,190940,153584
7698,62750,264223
7699,236571,132908
7700,188960,248075
7701,87736,185624
7702,43931,359617
7703,155788,81958
7704,120824,315074
7705,197344,386482
7706,35737,40726
7707,238552,36600
7708,237711,54536
7709,86315,367717
7710,149389,247658
7711,191600,325036
7712,102980,288081
7713,207678,261465
7714,50458,168619
7715,230646,365777
7716,182642,322922
7717,161870,246807
7718,212853,429671
7719,132452,379989
7720,10172,176946
7721,169673,282986
7722,214719,175017
7723,232263,164830
7724,230583,8968
7725,50024,229674
7726,66755,100866
7727,65088,351847
7728,143898,389709
7729,69237,176111
7730,144167,271866
7731,14099,424546
7732,50689,188528
7733,157793,186358
7734,172258,87907
7735,78695,393823
7736,121707,261589
7737,214377,34879
7738,203914,314677
7739,205651,303864
7740,69828,424074
7741,80803,389658
7742,144838,217166
7743,125889,363618
7744,26590,279230
7745,128494,117045
7746,105357,346738
7747,187007,130042
7748,125355,40334
7749,204096,55193
7750,125413,163103
7751,242154,56365
7752,169585,378644
7753,84739,330634
7754,126722,421919
7755,58551,328931
7756,125327,284160
7757,87768,125427
7758,176679,274985
7759,214911,315560
7760,41051,394115
7761,178356,416868
7762,139831,415878
7763,110347,136489
7764,247003,264749
7765,196665,118274
7766,160903,156619
7767,111201,299127
7768,179649,196041
7769,241180,39265
7770,65802,405939
7771,112979,400148
7772,113044,91183
7773,45184,323612
7774,130343,431418
7775,37797,290134
7776,138577,328138
7777,17547,23584
7778,237520,288569
7779,205352,103219
7780,114297,291053
7781,28657,236129
7782,227480,271850
7783,147642,97094
7784,207720,168143
7785,17425,184777
7786,38698,228784
7787,196538,224688
7788,110908,119474
7789,30154,183649
7790,234464,259141
7791,7185,427084
7792,78018,363264
7793,199279,271637
7794,206286,35688
7795,175969,128264
7796,83202,199036
7797,206632,17404
7798,58249,176715
7799,2830,224667
7800,158957,54372
7801,46032,135522
7802,42402,411347
7803,240556,383535
7804,223294,193638
7805,211162,309663
7806,192208,414651
7807,200970,189962
7808,166155,219924
7809,220893,400754
7810,83167,30426
7811,100219,30570
7812,28996,164626
7813,210131,281212
7814,242898,32841
7815,193642,233765
7816,222068,116657
7817,200307,203859
7818,96627,361137
7819,36727,331279
7820,244001,63098
7821,65069,361082
7822,114814,230631
7823,235457,411661
7824,38782,172091
7825,244388,125173
7826,21289,105830
7827,173605,419191
7828,8127,152373
7829,87448,416261
7830,170307,166844
7831,234310,271065
7832,96423,358538
7833,88596,197296
7834,79017,51816
7835,26897,61977
7836,178475,210935
7837,126995,324042
7838,128954,374761
7839,61758,213043
7840,173943,319874
7841,217987,85341
7842,192794,401194
7843,144270,376322
7844,124528,383745
7845,141570,317805
7846,161692,210376
7847,25570,35150
7848,184590,326119
7849,165036,319300
7850,111068,404395
7851,238393,368212
7852,143100,335552
7853,87773,127329
7854,78374,67174
7855,106624,334083
7856,108268,252713
7857,217980,144685
7858,157611,295918
7859,82322,349683
7860,117569,387092
7861,20390,54438
7862,144126,50673
7863,115728,2698
7864,43185,281991
7865,35577,365374
7866,4008,133199
7867,131183,318942
7868,26874,213445
7869,11562,263126
7870,132303,116025
7871,77566,184962
7872,85061,325202
7873,110326,81243
7874,12117,21154
7875,123182,5194
7876,71901,240741
7877,118125,119546
7878,73171,322767
7879,246625,110575
7880,105746,340360
7881,116197,178921
7882,223306,384562
7883,246677,141303
7884,3393,383462
7885,208709,360833
7886,208003,208696
7887,243579,12492
7888,85300,319724
7889,177441,200669
7890,229309,187556
7891,221647,303852
7892,22389,120071
7893,247488,141491
7894,137615,142383
7895,43180,421374
7896,154527,429136
7897,169168,389964
7898,226116,85532
7899,16961,337788
7900,78299,275097
7901,47539,115210
7902,42690,34286
7903,153322,262371
7904,169420,127061
7905,106539,314460
7906,106676,273649
7907,193716,316376
7908,176538,7235
7909,145995,263469
7910,173149,275382
7911,44065,363526
7912,87767,375302
7913,8648,82829
7914,166673,407760
7915,229063,428146
7916,103456,235865
7917,88796,278567
7918,179855,63110
7919,219516,120455
7920,200665,292080
7921,202763,404806
7922,105980,157108
7923,197965,-475
7924,90153,315154
7925,68091,390998
7926,195748,157073
7927,69936,111935
7928,70306,368537
7929,28314,65488
7930,171664,300598
7931,107452,226631
7932,104108,31753
7933,159193,186925
7934,43495,255321
7935,46670,74808
7936,34499,126991
7937,197411,188733
7938,222316,253456
7939,225243,210621
7940,209526,141349
7941,101572,166065
7942,158397,221294
7943,21134,137005
7944,116318,72808
7945,9015,130481
7946,51576,262112
7947,143896,366519
7948,113801,284517
7949,149434,316320
7950,245801,-1409
7951,52503,101670
7952,226933,354276
7953,29731,37349
7954,164634,148862
7955,206901,334120
7956,41695,184848
7957,166929,69312
7958,167241,137328
7959,166447,11606
7960,143852,42883
7961,195840,56135
7962,100294,319330
7963,173614,162488
7964,12516,82115
7965,24272,48378
7966,26130,40581
7967,215917,130445
7968,102498,111582
7969,84930,339703
7970,10613,389719
7971,33025,356007
7972,142219,118443
7973,161604,376684
7974,151272,38108
7975,42413,25933
7976,37485,353142
7977,109196,188203
7978,179557,339846
7979,159694,168386
7980,100154,134278
7981,93113,187566
7982,159325,362463
7983,31400,380378
7984,238417,50825
7985,121132,109603
7986,103744,176465
7987,82195,159053
7988,207922,220172
7989,42084,39072
7990,65161,56846
7991,123277,314354
7992,242181,419092
7993,243374,345599
7994,23051,18646
7995,103243,395278
7996,111923,375717
7997,227957,32878
7998,38934,163442
7999,77440,124649
8000,175950,156041
8001,175633,373086
8002,41450,359201
8003,90976,241572
8004,131656,311941
8005,113311,87262
8006,140615,54188
8007,90638,301026
8008,230103,331833
8009,197708,191617
8010,202001,324696
8011,202698,168266
8012,210607,72863
8013,36316,97226
8014,185393,85169
8015,84629,174401
8016,72717,396028
8017,149440,83878
8018,55381,31094
8019,191008,79237
8020,44956,121281
8021,167674,339557
8022,187716,168860
8023,225212,98433
8024,87829,158941
8025,205131,279279
8026,237002,177017
8027,174176,298373
8028,175970,44989
8029,44031,259949
8030,73139,291182
8031,50445,28120
8032,76385,47078
8033,59578,203341
8034,126931,305529
8035,89523,213191
8036,56082,282800
8037,243788,82707
8038,175683,349261
8039,179172,159902
8040,237549,168872
8041,152464,250519
8042,113988,11647
8043,100248,4967
8044,100783,252771
8045,140679,253856
8046,216303,239580
8047,227428,61541
8048,222544,14365
8049,120400,388086
8050,165731,404227
8051,89518,154642
8052,217438,95930
8053,10693,61119
8054,14950,392135
8055,217502,285658
8056,36962,232810
8057,216416,17230
8058,54084,136951
8059,152287,274101
8060,5519,120658
8061,96126,320399
8062,88802,86539
8063,217097,176051
8064,134565,50488
8065,197059,79383
8066,96400,380959
8067,51491,278601
8068,171694,12831
8069,235901,279733
8070,114573,175966
8071,240891,225808
8072,165132,225168
8073,53858,180305
8074,94365,178882
8075,201101,34238
8076,9062,89383
8077,41382,253079
8078,207150,214862
8079,4932,312460
8080,217411,378358
8081,74065,407387
8082,187367,182748
8083,53524,266233
8084,57908,263861
8085,140931,412707
8086,141610,141099
8087,193066,174484
8088,44185,249691
8089,25978,404755
8090,37090,97922
8091,216168,379517
8092,182484,328927
8093,53287,409080
8094,50900,354990
8095,224769,36153
8096,64247,367560
8097,3723,308932
8098,99701,269080
8099,190869,204624
8100,135533,269595
8101,54742,92918
8102,246114,301149
8103,200077,98206
8104,55572,36326
8105,13706,16785
8106,100827,329670
8107,88218,367109
8108,7976,387051
8109,74365,104286
8110,225226,75674
8111,101798,383379
8112,246291,80973
8113,99124,332468
8114,49655,35063
8115,82439,381024
8116,100750,267478
8117,64944,74998
8118,61839,143770
8119,240255,155521
8120,165149,37526
8121,156189,209474
8122,246861,100464
8123,246001,316272
8124,208029,54247
8125,234437,383858
8126,92305,292769
8127,196335,119834
8128,237010,107276
8129,186217,258044
8130,92992,327566
8131,95890,87635
8132,207512,162495
8133,226626,330992
8134,139317,121837
8135,165903,55812
8136,239051,431918
8137,145416,28973
8138,111331,414333
8139,19014,335881
8140,238038,326823
8141,207211,100367
8142,6137,364155
8143,40500,301278
8144,208630,427451
8145,232390,98377
8146,247016,239718
8147,42846,125204
8148,52015,388529
8149,91790,276130
8150,190744,270375
8151,37021,124888
8152,100838,271476
8153,146086,335782
8154,237201,393438
8155,202377,227913
8156,243281,86399
8157,181332,296317
8158,111203,185263
8159,156974,310752
8160,74480,255014
8161,129481,37162
8162,119803,85230
8163,28885,83429
8164,164223,212305
8165,147002,366847
8166,32413,32983
8167,9871,112802
8168,221207,123728
8169,92140,425960
8170,197625,113125
8171,144741,387631
8172,51936,398596
8173,156576,198656
8174,109583,130207
8175,116438,117910
8176,79658,192410
8177,62307,132032
8178,204016,53792
8179,12388,302561
8180,132099,293773
8181,109059,206077
8182,175955,387645
8183,237979,311880
8184,38613,76638
8185,213648,307147
8186,92409,301876
8187,140922,120997
8188,52948,202562
8189,76708,367113
8190,122313,106719
8191,139675,314502
8192,179264,228387
8193,126910,392376
8194,161864,166621
8195,34071,112866
8196,238756,187013
8197,138218,293123
8198,162391,80717
8199,98718,126127
8200,31709,183489
8201,169831,421358
8202,6024,156971
8203,121414,345604
8204,214169,335227
8205,229445,245953
8206,53091,2325
8207,149569,83214
8208,8323,344453
8209,10890,158724
8210,111047,168232
8211,132705,393197
8212,41010,26758
8213,211244,202346
8214,153370,70364
8215,70060,241463
8216,86131,331078
8217,194032,24282
8218,122269,379163
8219,29616,287258
8220,130198,144980
8221,16431,335688
8222,208689,143705
8223,153994,424407
8224,108313,139150
8225,62551,99016
8226,31860,363116
8227,166228,403551
8228,196249,159328
8229,215174,254000
8230,106050,81715
8231,17974,90586
8232,221178,26235
8233,24707,203138
8234,159437,343305
8235,178079,30882
8236,92960,150243
8237,142484,392224
8238,231460,188209
8239,59058,67967
8240,170814,127273
8241,193579,277774
8242,165510,377316
8243,131770,390792
8244,153010,165903
8245,188388,376653
8246,58357,36059
8247,51318,84497
8248,33142,33339
8249,242793,143448
8250,15329,94889
8251,228779,238768
8252,96118,245213
8253,93404,42390
8254,200617,391894
8255,161062,314722
8256,26518,248055
8257,143872,409574
8258,98690,186877
8259,182898,111099
8260,128994,400817
8261,126544,373790
8262,151724,30798
8263,188157,303947
8264,87174,94760
8265,184674,4632
8266,186628,193137
8267,20535,188651
8268,180016,164432
8269,235194,195013
8270,32776,412021
8271,99418,26760
8272,142968,48341
8273,62348,235328
8274,77173,373185
8275,89269,325314
8276,104746,205149
8277,205265,364053
8278,213114,146786
8279,25739,299639
8280,243297,378165
8281,122780,208344
8282,33879,80617
8283,60594,230604
8284,14759,31929
8285,130317,360679
8286,220274,113200
8287,2372,120426
8288,198711,263676
8289,131869,310998
8290,42091,182127
8291,103217,338359
8292,128338,336796
8293,92582,17791
8294,177912,244074
8295,240248,415512
8296,10492,40545
8297,233062,406317
8298,237631,216102
8299,62412,411310
8300,197793,120862
8301,20023,428471
8302,224614,283055
8303,50111,271539
8304,221878,239092
8305,132393,415107
8306,50158,131826
8307,130484,259055
8308,153308,169846
8309,205208,181734
8310,17001,416102
8311,155385,327704
8312,190501,202121
8313,94051,153616
8314,70707,140897
8315,72013,384305
8316,23837,67127
8317,74299,53082
8318,175354,223447
8319,201778,135569
8320,242904,183406
8321,192316,156763
8322,177830,363557
8323,150001,252298
8324,142685,68252
8325,212151,381320
8326,244856,309381
8327,209754,385915
8328,201595,332178
8329,29170,344976
8330,226476,282998
8331,240387,416541
8332,104791,113425
8333,209167,171121
8334,214466,185492
8335,111372,18036
8336,162763,266916
8337,227156,47772
8338,77601,266467
8339,167933,253855
8340,13181,253701
8341,128066,256795
8342,10332,316836
8343,144058,370770
8344,106443,236799
8345,53202,345075
8346,146739,59887
8347,66113,247434
8348,98792,302998
8349,65705,352345
8350,242804,426557
8351,19813,166429
8352,116714,328458
8353,120212,271636
8354,54535,-2031
8355,3709,384619
8356,227468,154548
8357,38030,229309
8358,146153,304733
8359,191450,115968
8360,180261,145797
8361,135916,371594
8362,136598,408299
8363,197152,409261
8364,125422,167486
8365,25851,26044
8366,130539,234335
